url,name,description,test_type,duration,remote_testing,adaptive,skills_measured,full_text
https://www.shl.com/products/product-catalog/view/bookkeeping-accounting-auditing-clerk-short-form/,"Bookkeeping, Accounting, Auditing Clerk Short Form","Bookkeeping, Accounting, Auditing Clerk Short Form: The Bookkeeping, Accounting, and Auditing Clerk solution is for entry-level positions that involve entering numerical data into computer systems and…",,,,,,"Bookkeeping, Accounting, Auditing Clerk Short Form | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personalit"
https://www.shl.com/products/product-catalog/view/cashier-solution/,Cashier Solution,"Cashier Solution: The Cashier solution is for entry-level retail positions in which employees receive payment in the form of cash, check, or credit cards for goods purchased…",,,,,,"Cashier Solution | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Interviews Ski"
https://www.shl.com/products/product-catalog/?start=12&type=2,Find assessments that best meet your needs.,"Browse through our product assessment catalog for unrivalled employee assessments that evaluate cognitive ability, personality, behavior, skills, and more.",,,,,,"Talent Assessments Catalog | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Inte"
https://www.shl.com/products/product-catalog/view/global-skills-development-report/,Global Skills Development Report," Global Skills Development Report : This report is designed to be given to individuals who have completed the Global Skills Assessment (GSA). With coverage across the Great 8 Domains, this…",,,,,,"Global Skills Development Report  | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Vid"
https://www.shl.com/products/product-catalog/view/net-framework-4-5/,.NET Framework 4.5,".NET Framework 4.5: The.NET Framework 4.5 test measures knowledge of .NET environment. Designed for experienced users, this test covers the following topics: Application…",,,,,,".NET Framework 4.5 | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Interviews S"
https://www.shl.com/products/product-catalog/view/net-mvc-new/,.NET MVC (New),".NET MVC (New): Multi-choice test that measures the knowledge of Model-View-Controller (MVC) architecture, validation, security, routing, and areas.",,,,,,".NET MVC (New) | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Interviews Skill"
https://www.shl.com/products/product-catalog/view/net-mvvm-new/,.NET MVVM (New),".NET MVVM (New): Multi-choice test that measures the knowledge of MVVM pattern, scenarios, data validation, ViewModel communication and Quick-start.",,,,,,".NET MVVM (New) | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Interviews Skil"
https://www.shl.com/products/product-catalog/view/net-wcf-new/,.NET WCF (New),".NET WCF (New): Multi-choice test that measures the knowledge of .NET fundamentals, WCF architecture, programming model, SOA, managing and programming WCF.",,,,,,".NET WCF (New) | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Interviews Skill"
https://www.shl.com/products/product-catalog/view/net-wpf-new/,.NET WPF (New),".NET WPF (New): Multi-choice test that measures the knowledge of .NET basics, WPF, XAML controls, events, layouts, working with WPF windows/menus and deploying WPF…",,,,,,".NET WPF (New) | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Interviews Skill"
https://www.shl.com/products/product-catalog/view/net-xaml-new/,.NET XAML (New),".NET XAML (New): Multi-choice test that measures the knowledge of XAML triggers, data binding, custom controls and layouts.",,,,,,".NET XAML (New) | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Interviews Skil"
